region,population,sex,age,education,income,statusquo,vote,logincome,logpop,sex_M,region_M,region_N,region_S,region_SA,education_PS,education_S
S,125000,M,23.0,S,15000.0,-0.73957,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,60.0,P,2500.0,0.6589,U,7.824046010856292,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,21.0,P,2500.0,1.25084,Y,7.824046010856292,11.736069016284437,True,False,False,True,False,False,False
S,125000,F,54.0,P,15000.0,0.69887,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,45000,M,40.0,P,75000.0,0.46287,U,11.225243392518447,10.714417768752456,True,False,False,True,False,False,False
S,45000,F,19.0,S,15000.0,0.81279,U,9.615805480084347,10.714417768752456,False,False,False,True,False,False,True
S,45000,M,32.0,P,75000.0,0.99576,U,11.225243392518447,10.714417768752456,True,False,False,True,False,False,False
S,45000,F,54.0,P,75000.0,0.23543,U,11.225243392518447,10.714417768752456,False,False,False,True,False,False,False
S,45000,M,35.0,P,2500.0,1.00383,U,7.824046010856292,10.714417768752456,True,False,False,True,False,False,False
S,45000,F,19.0,PS,15000.0,-0.5488,U,9.615805480084347,10.714417768752456,False,False,False,True,False,True,False
S,45000,F,40.0,P,7500.0,0.66545,U,8.922658299524402,10.714417768752456,False,False,False,True,False,False,False
S,45000,M,25.0,P,2500.0,1.25306,Y,7.824046010856292,10.714417768752456,True,False,False,True,False,False,False
S,45000,M,48.0,S,35000.0,-1.29617,N,10.46310334047155,10.714417768752456,True,False,False,True,False,False,True
S,45000,M,37.0,PS,35000.0,0.19914,Y,10.46310334047155,10.714417768752456,True,False,False,True,False,True,False
S,45000,F,32.0,S,7500.0,0.21006,U,8.922658299524402,10.714417768752456,False,False,False,True,False,False,True
S,45000,F,18.0,S,7500.0,1.31037,Y,8.922658299524402,10.714417768752456,False,False,False,True,False,False,True
S,45000,M,53.0,PS,75000.0,1.48547,Y,11.225243392518447,10.714417768752456,True,False,False,True,False,True,False
S,45000,M,25.0,PS,35000.0,1.1538,Y,10.46310334047155,10.714417768752456,True,False,False,True,False,True,False
S,45000,F,45.0,P,2500.0,-0.60865,U,7.824046010856292,10.714417768752456,False,False,False,True,False,False,False
S,45000,F,54.0,S,7500.0,-0.2688,N,8.922658299524402,10.714417768752456,False,False,False,True,False,False,True
S,45000,F,60.0,P,75000.0,-0.89149,Y,11.225243392518447,10.714417768752456,False,False,False,True,False,False,False
S,45000,F,18.0,P,75000.0,-0.97181,N,11.225243392518447,10.714417768752456,False,False,False,True,False,False,False
S,45000,F,49.0,PS,2500.0,-0.86092,N,7.824046010856292,10.714417768752456,False,False,False,True,False,True,False
S,45000,M,30.0,P,7500.0,1.04754,Y,8.922658299524402,10.714417768752456,True,False,False,True,False,False,False
S,15000,M,33.0,P,7500.0,0.20483,Y,8.922658299524402,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,36.0,P,7500.0,-1.26247,N,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,62.0,P,2500.0,1.30792,Y,7.824046010856292,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,21.0,S,15000.0,-0.78802,N,9.615805480084347,9.615805480084347,False,False,False,True,False,False,True
S,15000,M,36.0,P,15000.0,-0.72822,N,9.615805480084347,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,65.0,P,7500.0,0.82519,U,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,F,22.0,PS,7500.0,0.24983,U,8.922658299524402,9.615805480084347,False,False,False,True,False,True,False
S,15000,M,25.0,S,15000.0,-1.18323,N,9.615805480084347,9.615805480084347,True,False,False,True,False,False,True
S,15000,M,63.0,P,2500.0,1.43793,Y,7.824046010856292,9.615805480084347,True,False,False,True,False,False,False
S,15000,M,26.0,S,35000.0,-1.10367,N,10.46310334047155,9.615805480084347,True,False,False,True,False,False,True
S,15000,M,67.0,S,2500.0,-0.82983,U,7.824046010856292,9.615805480084347,True,False,False,True,False,False,True
S,15000,M,25.0,P,35000.0,-0.40224,A,10.46310334047155,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,30.0,S,35000.0,0.2461,U,10.46310334047155,9.615805480084347,False,False,False,True,False,False,True
S,15000,F,70.0,P,7500.0,-1.16134,U,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,F,27.0,S,15000.0,1.40733,U,9.615805480084347,9.615805480084347,False,False,False,True,False,False,True
S,15000,M,27.0,PS,35000.0,-0.50424,N,10.46310334047155,9.615805480084347,True,False,False,True,False,True,False
S,15000,F,61.0,P,7500.0,1.1493,Y,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,27.0,P,2500.0,1.09701,Y,7.824046010856292,9.615805480084347,True,False,False,True,False,False,False
S,15000,F,70.0,P,7500.0,0.86323,U,8.922658299524402,9.615805480084347,False,False,False,True,False,False,False
S,15000,M,53.0,S,35000.0,0.71448,Y,10.46310334047155,9.615805480084347,True,False,False,True,False,False,True
S,8750,M,36.0,P,7500.0,1.0188,Y,8.922658299524402,9.07680897935166,True,False,False,True,False,False,False
S,8750,M,19.0,P,7500.0,0.83115,Y,8.922658299524402,9.07680897935166,True,False,False,True,False,False,False
S,8750,M,28.0,S,15000.0,-1.00723,N,9.615805480084347,9.07680897935166,True,False,False,True,False,False,True
S,8750,F,50.0,P,7500.0,-1.08585,N,8.922658299524402,9.07680897935166,False,False,False,True,False,False,False
S,8750,F,20.0,P,2500.0,-0.96528,N,7.824046010856292,9.07680897935166,False,False,False,True,False,False,False
S,8750,M,65.0,P,7500.0,0.93522,Y,8.922658299524402,9.07680897935166,True,False,False,True,False,False,False
S,8750,F,36.0,P,7500.0,1.55399,Y,8.922658299524402,9.07680897935166,False,False,False,True,False,False,False
S,8750,M,60.0,S,125000.0,0.97823,Y,11.736069016284437,9.07680897935166,True,False,False,True,False,False,True
S,8750,F,28.0,S,35000.0,1.40361,Y,10.46310334047155,9.07680897935166,False,False,False,True,False,False,True
S,8750,M,28.0,S,35000.0,1.33246,Y,10.46310334047155,9.07680897935166,True,False,False,True,False,False,True
S,8750,F,48.0,S,7500.0,1.43732,Y,8.922658299524402,9.07680897935166,False,False,False,True,False,False,True
S,8750,M,58.0,P,7500.0,1.5877,Y,8.922658299524402,9.07680897935166,True,False,False,True,False,False,False
S,8750,F,25.0,S,2500.0,-0.93058,U,7.824046010856292,9.07680897935166,False,False,False,True,False,False,True
S,8750,M,60.0,P,7500.0,1.25541,U,8.922658299524402,9.07680897935166,True,False,False,True,False,False,False
S,8750,F,25.0,S,15000.0,0.10978,U,9.615805480084347,9.07680897935166,False,False,False,True,False,False,True
S,8750,F,19.0,S,35000.0,0.81609,Y,10.46310334047155,9.07680897935166,False,False,False,True,False,False,True
S,8750,M,23.0,S,75000.0,1.32935,Y,11.225243392518447,9.07680897935166,True,False,False,True,False,False,True
S,8750,F,59.0,P,15000.0,0.07679,U,9.615805480084347,9.07680897935166,False,False,False,True,False,False,False
S,8750,M,37.0,P,15000.0,1.51284,N,9.615805480084347,9.07680897935166,True,False,False,True,False,False,False
S,125000,F,37.0,P,15000.0,0.01293,A,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,31.0,S,7500.0,0.90908,Y,8.922658299524402,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,27.0,P,7500.0,-1.1464,N,8.922658299524402,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,41.0,S,15000.0,-0.9406,N,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,37.0,P,15000.0,0.74986,Y,9.615805480084347,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,68.0,P,15000.0,0.38388,U,9.615805480084347,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,25.0,P,7500.0,0.3898,U,8.922658299524402,11.736069016284437,True,False,False,True,False,False,False
S,125000,M,25.0,P,7500.0,0.96249,Y,8.922658299524402,11.736069016284437,True,False,False,True,False,False,False
S,125000,F,42.0,P,7500.0,0.401,Y,8.922658299524402,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,23.0,P,2500.0,1.5877,Y,7.824046010856292,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,32.0,S,15000.0,1.55477,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,True
S,125000,M,59.0,S,2500.0,-0.69048,Y,7.824046010856292,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,28.0,S,15000.0,1.36539,Y,9.615805480084347,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,37.0,S,15000.0,-0.40457,U,9.615805480084347,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,42.0,P,15000.0,1.39692,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,M,36.0,S,35000.0,0.16282,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,M,26.0,S,35000.0,1.25257,Y,10.46310334047155,11.736069016284437,True,False,False,True,False,False,True
S,125000,F,42.0,P,15000.0,0.31096,Y,9.615805480084347,11.736069016284437,False,False,False,True,False,False,False
S,125000,F,18.0,S,35000.0,1.40361,Y,10.46310334047155,11.736069016284437,False,False,False,True,False,False,True
S,125000,F,35.0,PS,35000.0,-0.31346,N,10.46310334047155,11.736069016284437,False,False,False,True,False,True,False
S,25000,F,23.0,P,35000.0,-0.78492,A,10.46310334047155,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,45.0,P,15000.0,1.27441,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,20.0,PS,35000.0,-0.3202,A,10.46310334047155,10.126631103850338,True,False,False,True,False,True,False
S,25000,M,62.0,P,15000.0,0.99792,Y,9.615805480084347,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,50.0,P,35000.0,0.1526,A,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,21.0,P,15000.0,1.09549,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,40.0,P,35000.0,0.10905,Y,10.46310334047155,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,67.0,P,15000.0,-0.87023,U,9.615805480084347,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,19.0,P,35000.0,-0.97943,N,10.46310334047155,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,22.0,S,15000.0,-0.08141,Y,9.615805480084347,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,48.0,PS,15000.0,0.80633,Y,9.615805480084347,10.126631103850338,True,False,False,True,False,True,False
S,25000,F,49.0,P,7500.0,0.13589,U,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,27.0,P,15000.0,-0.0728,U,9.615805480084347,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,38.0,S,15000.0,1.27567,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,23.0,S,15000.0,-0.96901,N,9.615805480084347,10.126631103850338,True,False,False,True,False,False,True
S,25000,F,47.0,P,7500.0,0.14576,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,35.0,S,7500.0,1.54808,Y,8.922658299524402,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,24.0,S,2500.0,0.24455,Y,7.824046010856292,10.126631103850338,True,False,False,True,False,False,True
S,25000,F,22.0,S,15000.0,1.43793,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,54.0,P,7500.0,-0.91601,U,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,25.0,S,7500.0,1.21252,A,8.922658299524402,10.126631103850338,False,False,False,True,False,False,True
S,25000,M,59.0,P,2500.0,1.39241,Y,7.824046010856292,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,30.0,S,7500.0,-0.37017,Y,8.922658299524402,10.126631103850338,True,False,False,True,False,False,True
S,25000,M,26.0,P,7500.0,1.18326,Y,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,41.0,S,15000.0,1.36173,Y,9.615805480084347,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,52.0,P,2500.0,-0.79576,U,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,21.0,PS,15000.0,-1.29617,N,9.615805480084347,10.126631103850338,False,False,False,True,False,True,False
S,25000,M,36.0,P,7500.0,-0.0493,N,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,28.0,P,2500.0,0.13858,U,7.824046010856292,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,42.0,P,2500.0,0.12341,Y,7.824046010856292,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,22.0,PS,35000.0,-0.7125,N,10.46310334047155,10.126631103850338,False,False,False,True,False,True,False
S,25000,F,36.0,S,35000.0,-0.0338,U,10.46310334047155,10.126631103850338,False,False,False,True,False,False,True
S,25000,F,36.0,PS,35000.0,0.21687,U,10.46310334047155,10.126631103850338,False,False,False,True,False,True,False
S,25000,M,57.0,P,7500.0,-0.43126,U,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,M,20.0,P,7500.0,0.2575,Y,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,25000,F,37.0,P,2500.0,1.5877,Y,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,23.0,S,2500.0,-1.19739,N,7.824046010856292,10.126631103850338,True,False,False,True,False,False,True
S,25000,F,24.0,P,2500.0,1.46885,Y,7.824046010856292,10.126631103850338,False,False,False,True,False,False,False
S,25000,F,29.0,P,7500.0,1.3587,A,8.922658299524402,10.126631103850338,False,False,False,True,False,False,False
S,25000,M,55.0,P,7500.0,1.47615,Y,8.922658299524402,10.126631103850338,True,False,False,True,False,False,False
S,250000,M,48.0,PS,35000.0,0.40498,Y,10.46310334047155,12.429216196844383,True,False,False,True,False,True,False
S,250000,F,23.0,S,35000.0,-1.29293,N,10.46310334047155,12.429216196844383,False,False,False,True,False,False,True
S,250000,M,40.0,S,35000.0,-1.1517,N,10.46310334047155,12.429216196844383,True,False,False,True,False,False,True
S,250000,M,20.0,S,35000.0,0.98762,Y,10.46310334047155,12.429216196844383,True,False,False,True,False,False,True
S,250000,F,38.0,PS,75000.0,0.05047,Y,11.225243392518447,12.429216196844383,False,False,False,True,False,True,False
S,250000,F,26.0,S,15000.0,-0.88716,N,9.615805480084347,12.429216196844383,False,False,False,True,False,False,True
S,250000,F,49.0,S,15000.0,-1.07783,A,9.615805480084347,12.429216196844383,False,False,False,True,False,False,True
S,250000,M,55.0,S,35000.0,-0.1693,N,10.46310334047155,12.429216196844383,True,False,False,True,False,False,True
S,250000,M,39.0,PS,75000.0,-0.9353,N,11.225243392518447,12.429216196844383,True,False,False,True,False,True,False
S,250000,F,18.0,S,200000.0,0.11608,U,12.206072645530174,12.429216196844383,False,False,False,True,False,False,True
S,250000,M,21.0,PS,75000.0,-0.80281,N,11.225243392518447,12.429216196844383,True,False,False,True,False,True,False
S,250000,F,33.0,S,75000.0,-1.0632,N,11.225243392518447,12.429216196844383,False,False,False,True,False,False,True
S,250000,M,42.0,PS,125000.0,-1.03503,N,11.736069016284437,12.429216196844383,True,False,False,True,False,True,False
S,250000,F,24.0,S,35000.0,1.26582,Y,10.46310334047155,12.429216196844383,False,False,False,True,False,False,True
S,250000,F,21.0,S,15000.0,-0.05113,Y,9.615805480084347,12.429216196844383,False,False,False,True,False,False,True
S,250000,M,52.0,PS,7500.0,0.51881,U,8.922658299524402,12.429216196844383,True,False,False,True,False,True,False
S,250000,F,70.0,S,75000.0,1.25757,U,11.225243392518447,12.429216196844383,False,False,False,True,False,False,True
S,250000,F,26.0,P,7500.0,0.64423,Y,8.922658299524402,12.429216196844383,False,False,False,True,False,False,False
S,250000,F,53.0,P,7500.0,-0.07279,N,8.922658299524402,12.429216196844383,False,False,False,True,False,False,False
S,250000,M,21.0,P,15000.0,0.53116,Y,9.615805480084347,12.429216196844383,True,False,False,True,False,False,False
S,250000,F,34.0,P,15000.0,0.52985,U,9.615805480084347,12.429216196844383,False,False,False,True,False,False,False
S,250000,M,60.0,P,35000.0,1.40283,Y,10.46310334047155,12.429216196844383,True,False,False,True,False,False,False
S,250000,F,28.0,S,7500.0,-1.14049,N,8.922658299524402,12.429216196844383,False,False,False,True,False,False,True
S,250000,F,19.0,S,35000.0,-1.09015,N,10.46310334047155,12.429216196844383,False,False,False,True,False,False,True
S,250000,M,45.0,PS,35000.0,-0.56055,N,10.46310334047155,12.429216196844383,True,False,False,True,False,True,False
S,250000,M,18.0,S,15000.0,-0.92939,N,9.615805480084347,12.429216196844383,True,False,False,True,False,False,True
S,250000,M,21.0,S,15000.0,-0.16832,N,9.615805480084347,12.429216196844383,True,False,False,True,False,False,True
S,250000,F,37.0,P,35000.0,1.04304,Y,10.46310334047155,12.429216196844383,False,False,False,True,False,False,False
